SaleID,price
200093,16322.2748591801
200094,6592.3392473478925
200095,5590.677774841649
200096,2420.1710151972848
200097,1216.6350997557238
200098,410.9625389402019
200099,21037.024213411452
200100,21868.02332785983
200101,7662.977477986777
200102,1778.9746375781674
200103,10365.726937167272
200104,5632.427705986623
200105,3815.4739113258925
200106,8688.219676814986
200107,2017.8748219352603
200108,15014.983467585229
200109,8054.089126066892
200110,1012.5065100745541
200111,1760.6232682988543
200112,1804.675414292457
200113,719.2280985277444
200114,2210.32336519229
200115,1336.7111024611622
200116,14117.449066967158
200117,16964.67067822872
200118,58601.50635797318
200119,212.46827066208562
200120,3231.3564833181936
200121,2567.4678289166086
200122,684.755333696705
200123,2344.9619111124302
200124,56158.89173548109
200125,858.9497121817903
200126,3213.0725853300446
200127,15660.400868203717
200128,1547.6964587528605
200129,5765.832680550217
200130,3846.4212746396583
200131,3028.1781960543076
200132,1189.4605010686714
200133,2783.4886270378543
200134,1268.1065971201747
200135,2874.8621226490395
200136,3678.6433859856843
200137,1132.8619251183052
200138,10060.035010005975
200139,6425.828428938299
200140,2605.6707039559315
200141,1466.1284649097242
200142,6457.601981214806
200143,7896.155533206152
200144,1286.6792586358804
200145,5885.746339611017
200146,2605.345652453248
200147,4575.391651022463
200148,2759.099395758818
200149,243.70536766469604
200150,11036.714437149662
200151,5224.3434710222255
200152,739.3555360144546
200153,504.6379840447565
200154,7646.544429697673
200155,3155.856192939561
200156,16638.86962346953
200157,8294.217036542605
200158,10442.839887707232
200159,12473.070197182093
200160,7053.251693379549
200161,7274.592592264154
200162,6550.4482022829825
200163,960.2372345048966
200164,16344.749414903568
200165,14908.563251514024
200166,24410.07586492659
200167,3582.210615362579
200168,36773.61657516987
200169,782.2740555503651
200170,2461.292383641822
200171,8377.682032767196
200172,2079.5206330191577
200173,34666.75462979064
200174,655.9642439977665
200175,2373.3072933015537
200176,8236.601075606337
200177,6044.867653075176
200178,5340.783482791359
200179,4069.3546090386626
200180,911.9273872546657
200181,19835.780597470395
200182,4316.409160821772
200183,1475.8876670829045
200184,2314.458398422619
200185,4605.658857565686
200186,3403.749716529327
200187,6974.401241626039
200188,10338.458656159888
200189,12429.91014147392
200190,4209.302596398775
200191,2871.740817974593
200192,1075.6275712356287
200193,4183.219236546622
200194,7758.2820879055635
200195,2557.5736362512785
200196,906.6897247795041
200197,22388.970673672502
200198,1310.707833305833
200199,4532.281732082847
200200,753.6795969212621
200201,7482.426123961795
200202,2162.70353127682
200203,1689.7782880980008
200204,8027.762129948874
200205,5218.367858993719
200206,935.4558178843224
200207,4979.815165528468
200208,5548.9105278898705
200209,1579.580388571083
200210,14392.348885410378
200211,5451.60845227503
200212,7465.0259211584835
200213,8489.73117499704
200214,19304.697416461626
200215,7355.57606538055
200216,3240.7403001302946
200217,1134.3194159255522
200218,10261.84357520064
200219,1198.1333319148985
200220,2652.6466066427283
200221,7910.664449085154
200222,2316.5609498932
200223,794.8642517439831
200224,11745.587419242718
200225,3175.946513742534
200226,1230.1704732351172
200227,8770.802061425977
200228,239.0824724858443
200229,6712.260694110375
200230,8122.31047331582
200231,4855.830956205584
200232,1015.4561751337653
200233,7586.899364787483
200234,475.3103609076885
200235,8707.502330865897
200236,12746.528383349785
200237,4518.818174266613
200238,7013.125829375896
200239,9160.45242137761
200240,25555.132823370128
200241,10838.281934288865
200242,4258.037403579392
200243,2682.0225872403616
200244,6286.3806475162655
200245,4068.633626909369
200246,4226.438946130478
200247,1552.1973701093393
200248,313.69091291930704
200249,9929.656320739274
200250,33654.89961373206
200251,10112.893306320468
200252,712.2597720313381
200253,7810.102893255529
200254,10676.276206396658
200255,7899.257023353206
200256,2770.982243053775
200257,8951.795674865207
200258,3503.0293114287333
200259,7927.017448700788
200260,1534.6221208363327
200261,4229.714239063525
200262,2734.1349822715847
200263,9020.217993215367
200264,6735.1812440330195
200265,5579.956155853337
200266,1375.5259576084718
200267,14563.848795674885
200268,7479.956665452903
200269,3667.134958803007
200270,9284.455474585477
200271,2903.7468142599637
200272,4074.527843249004
200273,17131.86753038948
200274,428.29842577482697
200275,14048.22543298101
200276,2017.198633089506
200277,3129.306403087061
200278,1790.8428047815314
200279,8774.732638434183
200280,2905.5413705983874
200281,679.4475159416165
200282,12798.720343868108
200283,6374.628663356772
200284,429.3092132445845
200285,5459.494098157411
200286,2620.9214961296875
200287,12042.420059530068
200288,12045.05736920215
200289,3213.375602661231
200290,7019.900957248859
200291,11199.131319929558
200292,2932.0768580848826
200293,8829.977497077074
200294,6689.785544406945
200295,2626.2642579335825
200296,2781.225434719763
200297,7453.326591186442
200298,1407.3731609812153
200299,4486.513125927559
200300,5006.347865660962
200301,5032.978918722754
200302,1560.8120974966234
200303,6270.29311941395
200304,2363.1672597107136
200305,4167.53586809267
200306,1780.6022874879195
200307,15115.995435375598
200308,1519.6047925298153
200309,1185.4242497734447
200310,1024.296992647294
200311,1240.035374970489
200312,11063.334505074876
200313,1703.0271077791015
200314,5320.095236586241
200315,987.9057871298604
200316,38016.686161852
200317,2542.3240719537143
200318,502.29209453812786
200319,10095.585135026467
200320,3607.041926758937
200321,29882.967837740493
200322,15881.601188273962
200323,1345.6355525091435
200324,25300.970709091715
200325,5573.715997527466
200326,2510.6562435503947
200327,26870.467718138658
200328,1030.4561618617277
200329,7797.848223858679
200330,1887.1350089016619
200331,1514.0419554975688
200332,11801.80403693976
200333,1212.2911668065565
200334,478.5616346080669
200335,1428.9173458679227
200336,1486.0503499768001
200337,1100.39010421979
200338,1826.9385193164812
200339,13781.730780211838
200340,28789.653520560023
200341,2667.9553817475435
200342,6207.911353256564
200343,1877.668575500976
200344,5219.198674034998
200345,7149.643255808822
200346,1162.44452396457
200347,11326.735931558815
200348,9740.070636388617
200349,743.7450510640726
200350,11269.35603073826
200351,2372.526620021953
200352,740.8717810818515
200353,1600.0471699281543
200354,3723.13786050733
200355,815.0053065240186
200356,4565.074241271495
200357,1981.3150005306843
200358,2955.9935179381773
200359,9229.903970331881
200360,15693.801671475012
200361,1730.5761222254127
200362,2183.858932544217
200363,1558.3153429320191
200364,7085.740521098363
200365,9330.442844201845
200366,1169.2661187377785
200367,7764.939911099999
200368,6427.795386707283
200369,5249.85870152122
200370,940.0921403453403
200371,10283.37765185918
200372,1421.4659011021065
200373,1244.9978326545345
200374,1025.7980289951497
200375,1192.365575923131
200376,2520.999376049385
200377,1909.1965897856635
200378,1451.3162358326804
200379,1792.6908442818471
200380,864.0556428679761
200381,3785.563378538436
200382,33292.455242536955
200383,1920.8782301500441
200384,2558.665888074171
200385,887.6194061200033
200386,1269.2789508326541
200387,3693.4272823100428
200388,7933.870757678413
200389,7708.72429405417
200390,321.39490572313406
200391,3518.970775916304
200392,1136.218100573025
200393,2853.3034074024563
200394,3603.5004435371306
200395,33.51978975276836
200396,2985.0677648595392
200397,1076.658698583507
200398,2160.889262183038
200399,784.5572338042148
200400,2187.872527632729
200401,4753.103300248424
200402,1587.0615404371838
200403,3392.8575642391334
200404,694.8843026942127
200405,697.6178354168567
200406,2234.932620159332
200407,1567.3363913691633
200408,6890.769035524765
200409,12892.631863901071
200410,8458.555603456605
200411,1486.1055906341053
200412,19341.119625217987
200413,11088.724726980086
200414,4698.402210869343
200415,9046.59474306185
200416,8115.181116870734
200417,1747.870661311212
200418,1050.9845903602275
200419,19036.241792134144
200420,18928.27666681562
200421,1404.1179932486698
200422,1481.1070709465146
200423,1075.4348134771235
200424,51874.269756065165
200425,8620.128563203603
200426,3815.3749649569672
200427,18658.804025402533
200428,1415.798987370888
200429,5404.348991717603
200430,5030.018648363586
200431,2778.6340557924304
200432,4222.401892869582
200433,16382.447767338384
200434,661.709262153677
200435,5191.337741708248
200436,10056.364477333052
200437,748.5852875062498
200438,207.72804747698132
200439,1192.5109424151742
200440,1290.2975671296344
200441,1321.0211196645737
200442,1363.8452173534333
200443,6383.22161154033
200444,1412.0325890992808
200445,3112.120724393623
200446,3732.4965327127284
200447,7097.2966120281
200448,13254.331270848435
200449,1113.4526621392597
200450,2952.2895838625163
200451,1109.2141848314502
200452,2856.889834231857
200453,3315.589428790534
200454,1610.4890077336518
200455,9073.754660468525
200456,1241.547931082611
200457,1368.215472682607
200458,752.3226595996714
200459,4285.586286499095
200460,3052.282784672105
200461,3642.088035104478
200462,6750.453464141269
200463,8491.873893198319
200464,1213.2281651937942
200465,8649.334819122276
200466,2288.982704985961
200467,2717.5374114075894
200468,2152.9482950041993
200469,288.4589252676325
200470,9280.008678849677
200471,441.75386532714776
200472,9498.229839563555
200473,52415.45567131494
200474,1554.6193855374265
200475,4078.47583442687
200476,12424.229295944497
200477,5049.247968059841
200478,5069.039524050961
200479,1201.8706261074606
200480,6684.477023255072
200481,1604.6777528406842
200482,1522.5928205118607
200483,2582.732392387739
200484,2290.206198340987
200485,4910.0522373137355
200486,5433.167408482716
200487,9468.131205319587
200488,1012.9572137424734
200489,6003.9413571287605
200490,8779.422522653891
200491,8150.057009267508
200492,18152.732381746016
200493,122.31590964943898
200494,2409.522229850971
200495,5808.178192586245
200496,396.883176013903
200497,520.756092589988
200498,18057.791062396755
200499,771.27347723665
200500,6405.544169464204
200501,4075.917289128222
200502,1887.1770824375199
200503,587.1634364085618
200504,2564.0659444747607
200505,5775.287721438905
200506,168.75710615500464
200507,3751.4930065227963
200508,2010.3614410989794
200509,1325.0208868388786
200510,8017.756322641429
200511,9664.507663282588
200512,25370.995326354343
200513,14946.757141840704
200514,12471.254070844265
200515,642.1239403349396
200516,22479.51433972081
200517,8906.693976500846
200518,2360.527849044021
200519,14247.388163868272
200520,1682.816902081161
200521,23344.832018045487
200522,143.40829714499438
200523,4045.171141205996
200524,8780.012395582642
200525,470.4101677113031
200526,312.0112307474875
200527,5173.883460799676
200528,3705.2369818440247
200529,691.0418055884886
200530,7459.246458999688
200531,15000.28978380096
200532,1883.6643115023116
200533,19666.090543699647
200534,1244.0516353043922
200535,388.3994883609993
200536,1044.028495834743
200537,985.9621722145534
200538,3773.6302298139285
200539,6760.016555813421
200540,2631.3414105801494
200541,2726.2132877892273
200542,2606.7993607601074
200543,4316.892711995768
200544,529.862126734218
200545,3598.788534034333
200546,6580.280325080526
200547,4377.257418486598
200548,3814.633059294078
200549,13295.74490253245
200550,16006.515107945048
200551,404.3747073995952
200552,11338.776138398756
200553,268.8683315558921
200554,11782.893393774688
200555,2083.586719806616
200556,3971.061387676471
200557,12138.847687187976
200558,6650.098630228831
200559,1348.6308352363778
200560,2644.7921989608144
200561,4106.173622815873
200562,20264.04740827419
200563,5795.735683204971
200564,10607.618195439733
200565,25981.289394033825
200566,8624.53010698635
200567,1974.8720563244506
200568,9124.884792051034
200569,234.26976723088978
200570,1781.9985900851898
200571,3723.115211111509
200572,10945.245732744468
200573,16130.126017643472
200574,976.6922953774476
200575,1376.652940549212
200576,896.9492333394585
200577,804.67241639285
200578,21781.13242816099
200579,329.0045335824345
200580,5358.254764376994
200581,1579.6998188493048
200582,6353.286399685636
200583,936.1639450026116
200584,17873.23227963016
200585,7166.116943249723
200586,4369.256540933253
200587,1409.8997861470318
200588,4031.8093476769054
200589,2394.969909208731
200590,208.31340100895537
200591,10546.060237631675
200592,4149.693747286136
200593,10123.036948650983
200594,9318.861743761361
200595,632.1787151123018
200596,4284.649231649084
200597,21186.472803261615
200598,11589.498718917825
200599,3739.0779503262365
200600,7012.689691825573
200601,7980.51882683011
200602,10035.665605687285
200603,26093.6422030482
200604,10141.379419359557
200605,1369.648856481313
200606,4487.523874557501
200607,7409.889190280824
200608,9028.430707514686
200609,671.43363522786
200610,7544.058087578299
200611,13332.610695744988
200612,9813.172710412313
200613,938.9998395630598
200614,614.0066617512718
200615,576.5496349629163
200616,2666.1026145538153
200617,1801.7414519738904
200618,4154.571535003133
200619,268.61577287697787
200620,2406.1700092567344
200621,10512.967566008701
200622,4987.709461422966
200623,18902.481019368068
200624,964.7793456935817
200625,892.064693707701
200626,2696.4271858301186
200627,7052.53587389509
200628,7737.611895286268
200629,7421.036468519994
200630,1902.427041374492
200631,13516.001303009049
200632,1564.3328603495856
200633,4573.161554534769
200634,1877.0013917558495
200635,4958.209582820664
200636,18253.748820806235
200637,17343.633993311778
200638,1617.5549927022746
200639,1915.1808808655323
200640,1275.9943480884976
200641,2528.5788034264488
200642,954.7826073907032
200643,6719.799785307188
200644,22101.12391759153
200645,2507.4438573066827
200646,7454.025927389392
200647,9751.449521880302
200648,219.83642129185253
200649,5914.788464134159
200650,5627.967905598093
200651,5134.695275114584
200652,578.7591003161949
200653,6139.566238918522
200654,2812.7400642489
200655,13597.826304549399
200656,1502.2832065096418
200657,4894.112066451082
200658,8111.960235054473
200659,3127.629922373029
200660,6592.258660580672
200661,8821.168494059591
200662,2143.1629595315108
200663,1409.5327319480698
200664,1767.3025720902867
200665,5822.565437608153
200666,1943.8825792400467
200667,12209.495339988645
200668,19859.476479535522
200669,1564.3614669808298
200670,8187.970108377143
200671,1278.5859615376803
200672,1144.289102628349
200673,14567.456392215256
200674,5303.172638999733
200675,5792.874476302092
200676,5580.253623016793
200677,9299.954244706973
200678,1976.3453582079942
200679,1707.3629321610026
200680,6454.3484073264935
200681,2739.388048585469
200682,2966.151034491789
200683,130.30116179561264
200684,343.1987405467578
200685,1742.8439829039482
200686,3091.9215458989092
200687,3146.3372031144527
200688,769.580757536593
200689,10696.122189049242
200690,1672.3894756618897
200691,6032.166764096202
200692,3565.458383763758
200693,6634.590278684695
200694,290.30510589371517
200695,331.4319904027107
200696,6309.83580870255
200697,3676.102101147698
200698,29103.241063628964
200699,604.6624205662729
200700,1788.0789368265723
200701,6884.503537948948
200702,780.2484971684974
200703,7042.822754675591
200704,700.0017982138047
200705,1167.0902487377025
200706,4027.0735781011194
200707,1992.0536617293826
200708,767.7044050861621
200709,2345.240334302685
200710,614.4703133532139
200711,5447.603348791318
200712,12427.136021910948
200713,10069.984624746587
200714,1944.9645617427068
200715,32769.829086434096
200716,1641.2434577541394
200717,1366.7894126223177
200718,5030.137762964621
200719,3587.4941421720837
200720,2762.6424797360287
200721,1783.2123147473872
200722,2472.19312029185
200723,4260.81300316977
200724,854.8357122185942
200725,2609.520949170413
200726,335.4390554987797
200727,344.4208970543256
200728,3986.5924910829835
200729,3969.5939295197027
200730,1540.46690994664
200731,4722.605044294305
200732,925.0201292267885
200733,6362.244314645663
200734,2208.166061785747
200735,985.4230814931184
200736,16248.944102898817
200737,8757.636207237381
200738,1757.844509176076
200739,444.21673747618286
200740,7062.45121411115
200741,2526.978922518768
200742,7311.092045772695
200743,7555.248853249461
200744,2419.6925436242027
200745,4169.121938931153
200746,1291.5225703330516
200747,1204.4117296185898
200748,39246.36662552603
200749,781.8486772964872
200750,13633.786277194242
200751,6072.236346840638
200752,3091.5069194799926
200753,4739.28504704685
200754,2527.436483326945
200755,3056.2922312994506
200756,4662.570228158386
200757,3528.072498721837
200758,2152.0810091181174
200759,921.7870587614016
200760,17135.955845003344
200761,4534.202843370747
200762,3158.7107615678797
200763,2517.448990285926
200764,743.7226955578657
200765,13765.745243142494
200766,1268.3667432125865
200767,1047.9126121296
200768,984.5877710516315
200769,14284.513946763804
200770,353.4722758940849
200771,4764.735020210175
200772,2362.456993299528
200773,4912.188189221562
200774,12813.448425651924
200775,2832.9975499095144
200776,2820.6205235627094
200777,3638.8810812841057
200778,1976.990533233557
200779,3787.005761008064
200780,864.0400870989283
200781,4819.226617932959
200782,595.8684857528947
200783,41624.75775102208
200784,1289.8156237869723
200785,1601.92890939466
200786,5061.779546692275
200787,3865.9233667785866
200788,9124.963633698502
200789,735.9918914048894
200790,3109.4921828553533
200791,4643.668030701138
200792,3267.827794904173
200793,5337.829948811813
200794,20048.463632358325
200795,3732.8057975243346
200796,245.51396238544254
200797,4117.6649107571975
200798,4854.517061760953
200799,22157.30201453763
200800,1803.6825076702248
200801,410.54256331346255
200802,202.63091210968844
200803,2081.85217972221
200804,4019.654768836882
200805,8217.905156542161
200806,5465.357548705128
200807,530.1110088471144
200808,3071.8164515864296
200809,1653.6113364326652
200810,2852.686880539246
200811,830.3959688220714
200812,4256.070612724615
200813,21396.208380211363
200814,1151.305252165443
200815,1347.842710689753
200816,11180.013645597486
200817,798.3829783463989
200818,6431.03038272184
200819,6500.5611663305845
200820,837.2043066455985
200821,5012.6691416956855
200822,6932.825523938322
200823,3469.8419280916296
200824,665.569862564789
200825,13168.32307950882
200826,1830.326414924366
200827,2610.9585795420276
200828,11303.95427254789
200829,12528.044514870991
200830,7205.847762792209
200831,4055.6346592901273
200832,6055.2179998426745
200833,1319.3682718872374
200834,1880.8168331654601
200835,1512.2392883159682
200836,2025.4026536984088
200837,3645.265633954188
200838,1384.1963291814936
200839,5542.511854265355
200840,3876.5554751254876
200841,7026.733854446882
200842,3095.894287492397
200843,3552.979450036667
200844,8195.388980176125
200845,638.2196785209258
200846,5520.782375408111
200847,3685.2931592070126
200848,879.3956854048528
200849,13526.393264764269
200850,1064.0434575799147
200851,9079.385748170993
200852,1486.9486561434035
200853,6566.022073693328
200854,13719.128792314146
200855,3514.2836006610296
200856,3829.862707164687
200857,1085.2243809015931
200858,18601.101752933802
200859,2243.2192973751658
200860,7392.511260981399
200861,1632.119616591654
200862,12827.228812026908
200863,2848.2963036093042
200864,849.9385878116485
200865,27748.156832598375
200866,7672.686603002847
200867,4693.567808081061
200868,2570.032113605599
200869,927.3787971110336
200870,13264.705545330122
200871,2040.9338393720084
200872,9718.828421177957
200873,718.7107221238455
200874,1831.4903136773005
200875,3315.6794726477
200876,5349.843336720154
200877,3092.90059128305
200878,8868.62452973353
200879,480.56849723641767
200880,228.7853194591646
200881,437.48979487701706
200882,8225.306796564744
200883,7304.014608506352
200884,1395.6943477570367
200885,2194.455007661659
200886,7449.648842029585
200887,1343.8856042722782
200888,1212.4859505303962
200889,2583.5758033851343
200890,1431.9751108866376
200891,881.9531551095149
200892,7216.779549440946
200893,1307.8025899216118
200894,848.2121981402579
200895,6440.02838107004
200896,3972.566408874314
200897,1824.151758522919
200898,13748.152640443766
200899,4080.4144527370404
200900,7458.301684198639
200901,3845.315646475524
200902,17437.619840399893
200903,334.4881946178175
200904,1385.32929043878
200905,1984.595617763334
200906,9572.590399486402
200907,1171.711549470685
200908,679.4559056165465
200909,212.11658649244026
200910,1800.252538791125
200911,863.0449382318227
200912,4087.3068941085194
200913,5220.4018265322375
200914,4659.647909436828
200915,3288.115443957392
200916,1578.899282983797
200917,15087.093343011447
200918,843.856122962589
200919,3829.7323848680726
200920,1087.5707687102483
200921,5621.480272306532
200922,823.7997503367747
200923,14535.852738291691
200924,1224.6761461479928
200925,8543.241507955208
200926,645.4360375999069
200927,288.6435879847663
200928,5303.996788629875
200929,866.1225422498311
200930,13617.824466469629
200931,2035.1568654753112
200932,1013.1498276462632
200933,18019.072536906016
200934,7659.793693129974
200935,2083.787245884012
200936,8623.174965299211
200937,29078.48049573283
200938,11955.682514502885
200939,3928.6529267628366
200940,2809.809420271359
200941,322.22445304756303
200942,829.2792191773168
200943,1916.3739925733328
200944,19938.895146852898
200945,1643.350587322757
200946,1262.13671533981
200947,823.7128483469451
200948,7839.743904582977
200949,17342.936378394676
200950,5302.60301271151
200951,8177.896049366102
200952,12491.95624299625
200953,2103.186726618628
200954,1276.7641496397664
200955,18479.420166618227
200956,4791.040947733472
200957,2788.1490124338707
200958,1309.2310244471837
200959,1044.5518323695605
200960,3450.55854045918
200961,4843.242143641171
200962,8474.574232166251
200963,1077.7890253405208
200964,2448.0387394753266
200965,5695.560595851226
200966,2564.7467179547566
200967,4320.667868794125
200968,3891.667412542598
200969,3449.5982147309655
200970,13245.886411342173
200971,1376.18910666203
200972,4347.578020534079
200973,10391.912766524369
200974,17224.930072430845
200975,3365.5759328571603
200976,30976.07267258099
200977,12277.53160480933
200978,2252.3518891094127
200979,647.4102622982753
200980,10158.389340209498
200981,1940.6202238029264
200982,5955.111601341385
200983,1051.931277715517
200984,542.9829148034771
200985,26644.606224266026
200986,14140.80227971639
200987,1132.4765757375517
200988,332.78049469912617
200989,1304.5354374051071
200990,676.8352256781607
200991,1310.6888342564346
200992,2909.6450923752673
200993,170.54056823624228
200994,2869.129792505486
200995,1417.8328195006338
200996,6244.436268511454
200997,-141.09615495477027
200998,1440.4216887194539
200999,9319.798969963449
201000,4715.291409594127
201001,8209.573429392574
201002,18107.017296925565
201003,14666.451627655739
201004,524.6830637436433
201005,606.8731186866621
201006,5115.1672397368275
201007,1468.2977355290311
201008,6230.319269812422
201009,4566.824401020873
201010,8525.746088874297
201011,12443.188170285623
201012,3571.6210162328452
201013,11533.568628157092
201014,2691.8697506872477
201015,6128.014934120798
201016,1477.394971890068
201017,2981.0206949491367
201018,2477.9637524783598
201019,12333.270394302352
201020,7049.692434770028
201021,1929.014992693912
201022,7176.023194318401
201023,30900.395315598304
201024,6230.713530643747
201025,2536.770834336385
201026,4683.808619363237
201027,3688.3869522077957
201028,3778.783115971133
201029,1478.0566100270298
201030,6458.542034160475
201031,15036.251968279334
201032,935.8009743589275
201033,9027.68088344965
201034,404.19692685294194
201035,4545.495634248974
201036,1127.213732178
201037,1761.527864084023
201038,1356.724104038939
201039,4575.088652379182
201040,1467.8632018532471
201041,319.1004146726415
201042,3174.6844455625032
201043,883.6756086022598
201044,6515.535931109934
201045,3755.157760931318
201046,2092.038287241867
201047,709.702320638105
201048,8904.610281429945
201049,614.6283094308126
201050,6232.6839143827565
201051,1262.1707653308779
201052,4370.613389334442
201053,835.4245460769059
201054,2906.2840024224297
201055,3861.5979945004756
201056,2811.4029227817455
201057,1954.739927473432
201058,8634.73782322127
201059,9938.834702403667
201060,507.12272589620545
201061,11026.847804624504
201062,2810.3268875229905
201063,23437.48013267521
201064,1838.9091842854386
201065,1687.799457217445
201066,1041.870145980889
201067,15209.043759958786
201068,13296.281044852774
201069,2643.268715481865
201070,24568.164136493255
201071,534.9075958444827
201072,2389.214371033647
201073,2297.000559226588
201074,22778.908748088077
201075,3686.6538099731833
201076,1687.0957755547624
201077,7430.0363387291345
201078,2183.1702297700385
201079,9782.539366245326
201080,3001.3474493081203
201081,17909.831932644734
201082,5142.06758069014
201083,1042.2022501795018
201084,915.3056673306006
201085,1477.7706603526262
201086,11355.011915593888
201087,1611.7889261169908
201088,6677.892116696641
201089,6819.789904302945
201090,7561.0163836433285
201091,556.3945309168635
201092,6971.605694942913
201093,1740.9352567640992
201094,5572.966368714024
201095,2328.4204931994354
201096,3075.1047782741716
201097,441.44376845723446
201098,5200.143441814512
201099,496.1376021203139
201100,1951.2738178296747
201101,7704.067212144055
201102,2696.8536862553087
201103,3604.3738467669245
201104,2788.728722454322
201105,6062.343931634092
201106,774.4280328003456
201107,1027.8600437408163
201108,2014.5828179429932
201109,7051.5563930920025
201110,3245.3765654005656
201111,4185.262333042599
201112,10133.238733671726
201113,7449.54712325925
201114,4716.527798900239
201115,21919.614423492967
201116,870.9206115465565
201117,847.7538136481115
201118,1339.5660707954703
201119,5090.181192267344
201120,3257.050513085008
201121,2727.219688661776
201122,7942.0934067758535
201123,6401.869759049569
201124,12290.241085054864
201125,1364.3674665944754
201126,385.82013075591476
201127,11053.489520003728
201128,6872.704143085242
201129,21912.34106419656
201130,3332.826975080641
201131,2947.73641824697
201132,4600.8902685518315
201133,2235.00528027958
201134,7183.115778432057
201135,2229.03339491368
201136,5840.011865908904
201137,629.5355569681599
201138,693.574656697443
201139,5529.758866118103
201140,11419.164948120568
201141,629.4144203002448
201142,1840.8689151375122
201143,7935.293292392784
201144,2247.0406636684174
201145,6822.5419653163335
201146,3454.0472488700807
201147,3132.0083885312597
201148,1828.6847206299326
201149,817.5185038078118
201150,3669.939357736718
201151,10672.42166657967
201152,1384.9873140000936
201153,1904.9554616669961
201154,6880.166988024916
201155,4127.827924387595
201156,1207.383251264456
201157,942.5052352038447
201158,1421.671367274394
201159,1556.300997895947
201160,660.6976535922724
201161,2904.9536801847225
201162,740.1614901570556
201163,8158.62381226087
201164,1925.9489461935018
201165,1241.6890003171354
201166,3070.4685291236215
201167,910.2496573965477
201168,854.8471601929095
201169,1612.3528056189982
201170,12845.673781443076
201171,7226.0955015671325
201172,13042.952644180745
201173,15452.017617874802
201174,407.3070858366725
201175,1452.0713412903074
201176,1974.5892457458972
201177,1808.608594849582
201178,3578.89307546096
201179,955.9462739252426
201180,2071.1120139173718
201181,13669.339067320208
201182,669.3162415430079
201183,2972.7195105013566
201184,2200.494917173357
201185,3498.4510452705244
201186,839.2346860152818
201187,13856.448792334508
201188,3488.5616715355814
201189,28621.906566607468
201190,2259.84259851196
201191,10169.21577995559
201192,3996.6562057758247
201193,1081.7308098347703
201194,431.35586958350416
201195,3958.988812951452
201196,7254.326445138832
201197,7090.551669574015
201198,4743.154379396432
201199,759.715922259921
201200,5025.22029685364
201201,146.3847736558351
201202,20171.77853707078
201203,1234.638114393013
201204,2343.153278784729
201205,2143.440420650435
201206,2841.376899141329
201207,3922.2388382761355
201208,10473.877299169686
201209,420.18156594468576
201210,6452.97645455255
201211,218.82202373693715
201212,22014.702278365352
201213,7624.67816263982
201214,22045.089431139408
201215,1419.290708450394
201216,1559.5841525486392
201217,-6.601652865488983
201218,1945.4223765493985
201219,640.4379225068928
201220,3261.6638906201597
201221,3181.5233083252106
201222,3514.7236589616905
201223,9815.542774230878
201224,14957.70898517064
201225,4271.144949723879
201226,1548.631825245403
201227,3268.7289839184014
201228,1942.3377476366163
201229,13167.829718291152
201230,2881.5174337072694
201231,5392.094832701683
201232,19248.469378279842
201233,4815.475717166606
201234,28592.080007004435
201235,21187.907769124005
201236,2979.6558945913466
201237,14605.391043865544
201238,1286.486139653612
201239,10508.47722161381
201240,1080.8641658211595
